'Twas brillig, and the slithy toves	それは煮（に）そろ時（じ）、俊（しゅ）るりしオモゲマたちが
Did gyre and gimble in the wabe;	幅かりにて環繰（わぐ）り躯捩（くねん）する頃
All mimsy were the borogoves,	ボショバトたちのみじらしさ極（きわ）まり
And the mome raths outgrabe.	居漏（いろ）トグラがほさめる頃
`It seems very pretty,'	「すごくきれい、みたい」
she said when she had finished it,	と読み終わったアリスは言いました。
`but it's RATHER hard to understand!'	「でもちょっとわかりにくいけど！」
(You see she didn't like to confess, ever to herself, that she couldn't make it out at all.)	（ほら、アリスは自分自身にむかってでも、いまの詩がまるっきりわからなかったと白状するのはいやだったわけね。）
`Somehow it seems to fill my head with ideas	「なぜだか、いろんな考えで頭がいっぱいになるんだけど
--only I don't exactly know what they are!	――でもそれがなんだか、どうもわかんないわ！
However, SOMEBODY killed SOMETHING:	だけど、だれかが、なにかを殺したのよ。
that's clear, at any rate--'	それだけは、なにはともあれはっきりしてるわ――」
`But oh!'	「あ、でもそうだ！」
thought Alice, suddenly jumping up,	とアリスは急に気がついて飛び上がりました。
`if I don't make haste I shall have to go back through the Looking-glass, before I've seen what the rest of the house is like!	「急がないと、家のほかのところがどうなってるか見ないうちに、鏡を通って戻らなきゃなんなくなる！
Let's have a look at the garden first!'	まずはお庭を見てみようっと！」
She was out of the room in a moment, and ran down stairs	アリスはいっしゅんで部屋を出ると、階段をかけ下りました
--or, at least, it wasn't exactly running, but a new invention of hers for getting down stairs quickly and easily, as Alice said to herself.	――というか、まあ正確には走っておりたわけじゃなくて、階段を急いで簡単におりる、新発明のやり方よね、とアリスは自分でも思いました。
She just kept the tips of her fingers on the hand-rail, and floated gently down without even touching the stairs with her feet;	指の先っぽだけを手すりにつけて、階段に足でふれさえしないで、ふわふわ静かにおりていったわけです。
then she floated on through the hall, and would have gone straight out at the door in the same way, if she hadn't caught hold of the door-post.	それからふわふわと廊下をぬけて、そのままドアを出てしまいそうになったところを、入り口の手すりに捕まっておさえます。
She was getting a little giddy with so much floating in the air, and was rather glad to find herself walking again in the natural way.	宙に浮いてばかりいて、ちょっとくらくらしてきたところだったので、またふつうに歩けるようになってアリスはかなりホッとしました。
CHAPTER II  The Garden of Live Flowers	第 2 章　生きた花のお庭
`I should see the garden far better,' said Alice to herself, `if I could get to the top of that hill:	「お庭を見るんなら、あの丘のてっぺんにいったほうが、ずっとよく見えるはずだわ。
and here's a path that leads straight to it	そして丘のてっぺんにまっすぐ向かう道がある
--at least, no, it doesn't do that--'	――少なくとも、いいえ、まっすぐしてないわ――」
(after going a few yards along the path, and turning several sharp corners),	（何メートルか道沿いに歩くと、急なかどをいくつか曲がることになりました）
`but I suppose it will at last.	「でもいずれ着くはずだけど。
But how curiously it twists!	でもずいぶんと変にクネクネした道だわ！
It's more like a corkscrew than a path!	道というより、コルク抜きみたい！
Well, THIS turn goes to the hill, I suppose	よかった、このかどを曲がれば丘の方にいくはず
--no, it doesn't!	――ではなかった！
This goes straight back to the house!	家のほうにまっすぐ戻っちゃうじゃないの！
Well then, I'll try it the other way.'	ふん、だったら反対方向を試してみよう」
And so she did:	というわけで試してみました。
