replied Stuart,	とスチュアートが応じた。
"On the contrary,"	「それは違うな。」
broke in Ralph,	ラルフが割って入った。
"I hope we may put our hands on the robber.	「私たちは泥棒が捕まるだろうと期待している。
Skillful detectives have been sent to all the principal ports of America and the Continent, and he'll be a clever fellow if he slips through their fingers."	優秀な探偵がアメリカや大陸の方の主な港に出むいているんだ、もし捕まらなかったら奴はよっぽど頭がいいんだろうよ。」
"But have you got the robber's description?"	「しかし、泥棒について何か分かっているのかね。」
asked Stuart.	フラナガンがスチュアートに尋ねた。
"In the first place, he is no robber at all,"	「そもそも奴は泥棒じゃない。」
returned Ralph, positively.	ラルフがきっぱりと断言した。
"What!	「なんだって！
A fellow who makes off with fifty-five thousand pounds, no robber?"	五万五千ポンドを持ち去った奴が泥棒じゃないんだって？」
"No."	「そうだ。」
"Perhaps he's a manufacturer, then."	「なら、奴は工場主なんだろう。」
"The Daily Telegraph says that he is a gentleman."	「デイリー・テレグラフには、彼は紳士だと書いてあるよ。」
It was Phileas Fogg, whose head now emerged from behind his newspapers,	最後の言葉は、新聞から頭を上げたフィリアス・フォッグが発したものだった。
who made this remark.	それが彼の批評だったのだ。
He bowed to his friends, and entered into the conversation.	友人におじぎをした後、彼は話を始めた。
The affair which formed its subject, and which was town talk, had occurred three days before at the Bank of England.	ここで交わされている話の元であり、街じゅうで噂になっている事件は、三日前にイングランド銀行で起こったものだった。
A package of banknotes, to the value of fifty-five thousand pounds, had been taken from the principal cashier's table,	五万五千ポンドが入った包みが銀行の窓口カウンターから持ち去られたのだ。
while he was engaged in registering the receipt of three shillings and sixpence.	それは会計係が三シリング六ペンスの預け入れを処理している間に起こった。
Of course, he could not have his eyes everywhere.	しごく当然の事ながら、会計係はすべてに目を配っていることができなかったのである。
Let it be observed that the Bank of England has a touching confidence in the honesty of the public.	ここでイングランド銀行が人々の正直さに対していかに信頼を置いているかを見てみることにしよう。
There are neither guards nor gratings to protect its treasures;	そこにはお宝を守るための警備員も格子も存在しないのである。
gold, silver, banknotes are freely exposed, at the mercy of the first comer.	金・銀・札束は、初めてやってきた人の前にもありがたくさらされているのだ。
A keen observer of English customs relates that, being in one of the rooms of the Bank one day,	なぜこんな無防備なのかと、英国の風習を熱心に観察してきた人に聞けば、ある日、銀行の一室で起こったことを話してくれるだろう。
he had the curiosity to examine a gold ingot weighing some seven or eight pounds.	彼はその日、重量およそ七〜八ポンドと思われる金塊を調べたいと思ったのだそうだ。
